OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,ModifiedBySystem,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
523963,38488562,,DEFAULT,1767654000000,1767654000000,wildcade,36,0.1,CONCC,,,,,,,,,,Human,,,,,1767651729000,,1767720060000,,,,,,,RMCC,,,,,,104th,,WF,FI,39.9543,-105.1116,,,{149014D7-B73C-4D9E-85EF-6C6E368376B3},,0,,,0,,,,1,000021,wildcade,,,,Boulder,CONCC,08013,,,,OthLoc,Other,,,,,,,RM12,C&L,COBLX,US-CO,,,,,,2026-COBLX-000021,No Decision,,,,1767656326537,1768842927923,0,,,{B776A7E8-BB81-4992-944F-FAB4011AC4A3},58061161-b1c0-44fa-a4ee-002f1cf418a6,Type 4 Incident,-105.1116,39.9543
523999,38488589,,DEFAULT,1767731905000,1768000860000,firesponse,100.79,100.79,TXTIC,,,,,,Minimal,,,,Human,Equipment and vehicle use,Other (remarks required),,,1767652269000,Type 4 Incident,,,,,,,,SACC,,,,,,Diamond T,,WF,FI,33.97117,-98.34704,,,{ED7A3D83-CC07-4900-A767-5EDC3ACD0303},,0,,,0,,,0,1,260186,firesponse,100,,,Clay,TXTIC,48077,SFS,TXTXS,,Private,Private,,,,,,,SA06,SFS,TXTXS,US-TX,,,Tall Grass (2.5 feet),,,2026-TXTXS-260186,No Decision,,,,1767658040887,1770842550873,0,,,{56A0C429-5A0D-4053-B92F-EFECB4DA70B5},9a6746b8-e5b9-425b-966d-6cf73035dbdd,Type 4 Incident,-98.34704,33.97117
524012,38488611,,DEFAULT,,1767729232000,firesponse,25,25,KYKIC,,,,,,,,,,Human,Debris and open burning,,,,1767650280000,Type 5 Incident,,,,,,,,SACC,,,,,,Cow Creek,,WF,FI,37.6280325,-82.6455792,,,{2280EADB-AAFA-4245-A12B-2BDC032D6763},,0,,,0,,,0,1,260710088,firesponse,100,,,Floyd,KYKIC,21071,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2026-KYKYS-260710088,No Decision,,,,1767659414107,1768231184890,0,,,{7E8150B7-54A4-4B87-A343-AFE6A103FA39},0890bcf0-47e4-41a3-8fb1-0fccbcbfbf44,Type 5 Incident,-82.64914339,37.63671735
524056,38488655,,DEFAULT,1767655560000,1768413600000,wildcade,30,0.1,ARAOC,,,,,,,,,,Human,,,SFKC,,1767643800000,,1768413600000,,,,,PA,1542,SACC,,,,,,QUARRY,,WF,FI,35.91108,-98.377961,,,{05077587-C74A-476C-AF9E-F814ED638F4A},,0,1,,0,,,,1,000068,wildcade,,,,Blaine,ARAOC,40011,,,,Private,Private,,,,,,,SA02,BIA,OKCOA,US-OK,,,,,,2026-OKCOA-000068,No Decision,,,,1767707652077,1769025669647,0,,,{AB5B0B68-188D-4150-A0E4-F210EE174E1F},4b1083ad-37c1-443e-b532-3289ff3b8a3b,Type 5 Incident,-98.377961,35.91108
524066,38488664,,DEFAULT,1768413600000,1768932000000,wildcade,40.4,40.4,ARAOC,,,,,,,,,,Undetermined,,,SFKE,,1767648600000,,1768932000000,,,,,PA,1542,SACC,,,,,,HAWKEYE,,WF,FI,35.927765,-96.523248,,,{DC471D2A-25B9-4B29-8B9F-138316677A5B},,0,1,,0,,,,1,000070,wildcade,,,,Creek,ARAOC,40037,,,,Private,Private,,,,,,,SA17A,BIA,OKWEA,US-OK,,,,,,2026-OKWEA-000070,No Decision,,,,1767710233933,1769025712880,0,,,{C78E0AE5-D04F-4939-95F5-19E3FD7949F2},db7b57fd-f473-4f68-8764-050cc41fc7d0,Type 5 Incident,-96.523248,35.927765
524068,38488667,,DEFAULT,1767655800000,1768413600000,wildcade,63.4,63.4,ARAOC,,,,,,,,,,Undetermined,,,SFKJ,,1767646800000,,1768413600000,,,,,PA,1542,SACC,,,,,,STEPHENS COUNTY,,WF,FI,34.564954,-97.330377,,,{3BC8671C-B47A-4109-9860-0C3991BB7CFF},,0,1,,0,,,,1,000073,wildcade,,,,Garvin,ARAOC,40049,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2026-OKCHA-000073,No Decision,,,,1767711237327,1769025799343,0,,,{6F604299-7EB5-4281-BDC1-EF45DC0A58CB},95c7c0d7-2a85-49e4-9ff4-18dd6a191602,Type 5 Incident,-97.330377,34.564954
524103,38488703,,DEFAULT,1767557100000,1767561480000,wildcade,20,5,NMABC,,,,,,,,,,Undetermined,,,,,1767556500000,,1767561480000,,,,,,,SWCC,,,,,,WILSON LOOP,,WF,FI,35.02788,-106.11963,,,{0B5FC15C-5DE9-4C08-A34F-A86F50D0398E},,0,,,0,,,,1,000003,wildcade,,,,Torrance,NMABC,35057,,,,Private,Private,,,,,,,SW11,SF,NMN6S,US-NM,,,,,,2026-NMN6S-000003,No Decision,,,,1767718958657,1767719249627,0,,,{A4D81A4B-0AC3-49AC-81B4-CCA21C782FA0},548bd663-599d-498c-b446-601002648faf,Type 5 Incident,-106.11963,35.02788
524161,38488760,,DEFAULT,1767899340000,,wildcade,34.98,25,MTBDC,,,,,,,,,,Human,,,SFLB,,1767727577000,,,,,,,PN,1532,NRCC,,,,,,Natural Bridge,,WF,FI,45.544147,-110.214339,,,{D53B188F-8167-401E-9075-058ECC3662C5},,0,1,,0,,,,1,260003,wildcade,,,,Sweet Grass,MTBDC,30097,,,,Private,Private,,,,,,,NR12,C&L,MTLG40,US-MT,,,,,,2026-MTLG40-260003,No Decision,,,,1767731012207,1767899397757,0,,,{38A4D31A-4B07-4457-B30D-BEE4A65EF5D0},0e95f18f-cf2c-43bb-87f3-ec1a326a789f,,-110.213333,45.541217
524261,42544404,,DEFAULT,1767748800000,1768068000000,wildcade,50,0.1,ARAOC,,,,,,,,,,Undetermined,,,SFLJ,,1767733200000,,1769277600000,,,,,PP,1542,SACC,,,,,,Gauge Bluff,,WF,FI,36.110889,-92.568917,,,{87C9D691-B3C7-4CBD-A51B-A625B1DE4CD7},,0,1,1,0,,,,1,000084,INFORM_Inspector,,,,Marion,ARARSC,05089,,,,Private,Private,,,,,,,SA17B,NPS,ARBUP,US-AR,,,,,,2026-ARBUP-000084,No Decision,,,,1767795337337,1775068789100,0,,,{87C9D691-B3C7-4CBD-A51B-A625B1DE4CD7},f475e17b-871c-4f5c-9b1d-5f4d02f2af53,Type 4 Incident,-92.568917,36.110889
524350,42548403,,ICS209,,,wildcade,481,25,SCSCC,0,,,,,Minimal,Smoldering,Smoldering,,Human,,,SFLL,,1767810480000,,,0,100,0,0,P8,0812,SACC,1768173202000,1767963600000,1768006800000,F,Type 4 IC,Ridley,"16 Miles N from Mountrain Rest, SC",WF,FI,34.957867,-83.092333,,,{D3B86279-034B-4FB5-AF3C-32386EA09B3F},,0,1,,0,,,0,1,000003,INFORM_Inspector,100,100,Mountain Rest,Oconee,SCSCC,45073,USFS,SCFMF,,USFS,Federal,,,,,,,SA31C,USFS,SCFMF,US-SC,,,Timber (Litter and Understory),Brush (2 feet),12,2026-SCFMF-000003,Pending Decision,,,,1767811761663,1775069024320,0,,,{D3B86279-034B-4FB5-AF3C-32386EA09B3F},77a54640-aef7-4db0-a825-c21adc8eaf61,Type 5 Incident,-83.092333,34.957867
524389,38488988,,CERTIFIED,,,INFORM_Mobile,14.76,,SDGPC,,,,,1768079730000,,,,,Human,Arson,Hot set,SFLN,,1767806100000,,1767915000000,,,,,,,RMCC,,,,,,North Route 101,,WF,FI,,,,1767806400000,{FF9E6198-6F87-4312-8290-2FBA27459DF1},1,0,1,,0,,0,,1,000005,INFORM_Inspector,,,,Oglala Lakota,SDGPC,46102,BIA,SDPRA,,BIA,Federal,,,,,,,RM24,BIA,SDPRA,US-SD,Grass,GR3,,,,2026-SDPRA-000005,No Decision,,,,1767816200490,1768079733493,0,,,{6F4C24E2-86AE-4BD7-B0D9-D7A1A8EC63F4},27a3061e-f051-40cc-bb9e-e16287e7cd07,,-102.25417613,43.49296442
524390,42548023,,DEFAULT,1767835243000,1767881386000,firesponse,188.03,188.03,TXTIC,,,,,,Active,,,,Human,Other causes,Other (remarks required),SFMJ,,1767809707000,Type 5 Incident,,,,,,,,SACC,,,,,,Unit 10,,WF,FI,26.09051,-97.34862,,,{3149DB3A-6F9B-49F7-9F89-9DBA8161E889},,0,,,0,,,1,1,260240,INFORM_Inspector,100,,,Cameron,TXTIC,48061,SFS,TXLGR,,USFWS,Federal,,,,,,,SA15,USFWS,TXLGR,US-TX,,,Tall Grass (2.5 feet),,,2026-TXLGR-260240,No Decision,,,,1767816379163,1773606825820,0,,,{3149DB3A-6F9B-49F7-9F89-9DBA8161E889},0738ecff-1323-47bd-873f-f1d1dbe189c8,Type 5 Incident,-97.34862,26.09051
524407,38489006,,DEFAULT,1767831589000,1767970889000,firesponse,17,17,KYKIC,,17,,,,,,,,Human,Arson,,,,1767811440000,Type 5 Incident,1768581860000,,,,,,,SACC,,,,,,Widows Branch,,WF,FI,37.50478,-82.116383,,,{18558D3F-CC29-4CDD-954A-F22A4C367415},,0,,,0,,,0,1,261950125,firesponse,100,,,Pike,KYKIC,21195,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2026-KYKYS-261950125,No Decision,,,,1767819749887,1768581900350,0,,,{5139B6E1-2BFC-4918-9C3A-6E8DB421604F},dfd0b95e-0657-49e0-a904-768b67e396a5,Type 5 Incident,-82.116383,37.50478
524421,38489020,,DEFAULT,1767998702000,1768261342000,firesponse,40.63,40.63,TXTIC,,,,,,Moderate,,,,Human,Debris and open burning,Yard debris,,,1767821275000,Type 5 Incident,,,,,,,,SACC,,,,,,Pleasant,,WF,FI,32.37246667,-97.85533333,,,{295A6981-5F22-4BA6-A1E1-D8ADBAB81C17},,0,,,0,,,0,1,260247,firesponse,100,,,Hood,TXTIC,48221,SFS,TXTXS,,Private,Private,,,,,,,SA06,SFS,TXTXS,US-TX,,,Short Grass (1 foot),,,2026-TXTXS-260247,No Decision,,,,1767823949410,1768261378807,0,,,{0032BE62-AEDC-406D-8D77-85D43709CF2A},8bc598ab-b214-40a1-b8c8-cada20d62917,Type 5 Incident,-97.85533333,32.37246667
524429,38489028,,DEFAULT,1767835429000,1768000938000,firesponse,27,27,TXTIC,,,,,,Active,,,,Human,Equipment and vehicle use,Trailer,,,1767826180000,Type 5 Incident,,,,,,,,SACC,,,,,,Screech Owl,,WF,FI,31.63112624,-97.41959106,,,{1B9C894A-D16C-4D80-B51E-DA8F3BA8DAA9},,0,,,0,,,1,1,260251,firesponse,100,,,McLennan,TXTIC,48309,SFS,TXTXS,,Private,Private,,,,,,,SA11,SFS,TXTXS,US-TX,,,Brush (2 feet),,,2026-TXTXS-260251,No Decision,,,,1767827466893,1769707204033,0,,,{5B047A01-AFEE-451C-A24E-D70C9BECD2D5},d5e42d0e-6cf6-4357-a93a-22c57de78013,Type 5 Incident,-97.41959106,31.63112624
524450,38489048,,DEFAULT,1767855379000,1768225317000,firesponse,25,25,KYKIC,,,,,,,,,,Human,Debris and open burning,,,,1767822180000,Type 5 Incident,,,,,,,,SACC,,,,,,Wallace Road,,WF,FI,37.3158459,-82.4617897,,,{A6E91D7B-5397-453C-9CC8-1A75261D0B61},,0,,,0,,,0,1,261950137,firesponse,100,,,Pike,KYKIC,21195,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2026-KYKYS-261950137,No Decision,,,,1767835728330,1768581795297,0,,,{A54C100B-DFD2-432A-9E04-246849215DDB},be5f9566-64f7-4737-99af-4468a863b683,Type 5 Incident,-82.4629,37.3166
524463,38489062,,DEFAULT,1767920626000,1768231105000,firesponse,236,236,KYKIC,5500,,,,,Minimal,,Flanking,Backing,Human,Arson,,,,1767840960000,Type 5 Incident,,0,100,0,0,,,SACC,1768256418000,1768050000000,1768248000000,F,Type 5 IC,Hopkins Fork,"11 Miles S from Pikeville, KY",WF,FI,37.32722445,-82.50589033,,,{B3F6C73A-3880-4B6A-B687-2F6E4FDACD01},,0,,,0,,,0,1,261950139,firesponse,100,100,Pikeville,Pike,KYKIC,21195,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,Hardwood Litter,,2,2026-KYKYS-261950139,No Decision,,,,1767847899070,1768581692920,0,,,{14DDE963-AC03-45AB-AF12-7DE34B946DC7},c11a0d02-219e-4ad4-b5eb-476faec0d888,Type 5 Incident,-82.50589033,37.32722445
524477,38489076,,DEFAULT,1767895200000,1768413600000,wildcade,108,108,ARAOC,,,,,,,,,,Undetermined,,,SFLZ,,1767816000000,,1769018400000,,,,,PA,1542,SACC,,,,,,NORTH BIRTCHI,,WF,FI,35.041389,-98.0675,,,{4E2BFB45-61E8-46E3-88C4-D46FEF90A83A},,0,1,,0,,,,1,000090,wildcade,,,,Grady,ARAOC,40051,,,,Private,Private,,,,,,,SA03,BIA,OKANA,US-OK,,,,,,2026-OKANA-000090,No Decision,,,,1767881661557,1769092287270,0,,,{29702760-6347-49D0-91CA-13EF15BDB656},9b2602b4-3c8e-404a-ab9d-f4831797ed28,Type 5 Incident,-98.0675,35.041389
524481,38489078,,DEFAULT,1768413600000,1768413600000,wildcade,11.6,11.6,ARAOC,,,,,,,,,,Undetermined,,,SFMA,,1767820500000,,1768413600000,,,,,PA,1542,SACC,,,,,,BLOCK PIT,,WF,FI,36.36536,-96.021042,,,{9AA8954C-DBAA-4BF9-A69F-F064FED11777},,0,1,,0,,,,1,000091,wildcade,,,,Osage,ARAOC,40113,,,,Private,Private,,,,,,,SA03,BIA,OKOSA,US-OK,,,,,,2026-OKOSA-000091,No Decision,,,,1767881991623,1769092320437,0,,,{5BE388A9-0900-4822-ABB7-20A3C3AB67E6},8ff45e61-de06-409c-8613-082034c6db7a,Type 5 Incident,-96.021042,36.36536
524484,38489084,,DEFAULT,1767749400000,1767808800000,wildcade,62.55,62.55,ARAOC,,,,,,,,,,Undetermined,,,SFME,,1767730680000,,1768413600000,,,,,PA,1542,SACC,,,,,,OIL CENTER 34,,WF,FI,34.87542,-96.81559,,,{DBECAF0D-A8E9-41D0-8ECB-7AE4D40561E0},,0,1,,0,,,,1,000095,wildcade,,,,Pontotoc,ARAOC,40123,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2026-OKCHA-000095,No Decision,,,,1767882610750,1769092441600,0,,,{8C6332F9-B542-4059-8FBE-219842C9645E},1cedd5c4-28b2-49da-a4a7-1d8b2932c3ac,Type 5 Incident,-96.81559,34.87542
524485,38489082,,DEFAULT,1767981600000,1768413600000,wildcade,47.3,47.3,ARAOC,,,,,,,,,,Undetermined,,,SFMD,,1767818700000,,1769018400000,,,,,PA,1542,SACC,,,,,,DUNDEE,,WF,FI,34.216667,-97.524722,,,{2D865D38-B4F4-44FD-918A-0E28E573C3D5},,0,1,,0,,,,1,000094,wildcade,,,,Carter,ARAOC,40019,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2026-OKCHA-000094,No Decision,,,,1767882445710,1769092402960,0,,,{44A8D900-6E2C-4C32-AC45-4C32CCBCA979},3064d8db-6875-4aa4-841a-c4ac81ca5bc0,Type 5 Incident,-97.524722,34.216667
524486,38489085,,DEFAULT,1767833100000,1769018400000,wildcade,28,28,ARAOC,,,,,,,,,,Undetermined,,,SFMF,,1767822300000,,1769018400000,,,,,PA,1542,SACC,,,,,,TRAILER,,WF,FI,34.991667,-96.516389,,,{1916D3F5-CFFA-421A-B870-CE50FA6E2792},,0,1,,0,,,,1,000096,wildcade,,,,Seminole,ARAOC,40133,,,,Private,Private,,,,,,,SA03,BIA,OKWEA,US-OK,,,,,,2026-OKWEA-000096,No Decision,,,,1767882769597,1769092461180,0,,,{7CE852A7-D7E9-4F83-BC40-6BD2B8E50E9E},5e3b0e9f-b42a-4ae6-805f-d90af6bcad0c,Type 5 Incident,-96.516389,34.991667
524517,38489117,,DEFAULT,1767641400000,1768413600000,wildcade,18.7,18.7,ARAOC,,,,,,,,,,Undetermined,,,SFML,,1767636000000,,1768413600000,,,,,PA,1542,SACC,,,,,,OAK SLOPE,,WF,FI,35.698851,-94.522352,,,{A41651A3-614C-48E7-AF8A-FAD823C098BA},,0,1,,0,,,,1,000099,wildcade,,,,Adair,ARAOC,40001,BIA,OKCNA,,Tribal,Other,,,,,,,SA17A,BIA,OKCNA,US-OK,,,,,,2026-OKCNA-000099,No Decision,,,,1767889875883,1769092514713,0,,,{8126C14A-88C9-4DA6-AF8E-BFBCEECC5DB2},9a5d3e5f-2933-4541-8c3e-c3d84a7677cd,Type 5 Incident,-94.522352,35.698851
524518,38489116,,DEFAULT,1767832200000,1767837600000,wildcade,13.4,13.4,ARAOC,,,,,,,,,,Undetermined,,,SFMK,,1767830400000,,1768413600000,,,,,PA,1542,SACC,,,,,,MOON,,WF,FI,35.748333,-94.576944,,,{83C88569-8056-41E8-8F54-41CF84178DE7},,0,1,,0,,,,1,000098,wildcade,,,,Adair,ARAOC,40001,,,,Private,Private,,,,,,,SA17A,BIA,OKCNA,US-OK,,,,,,2026-OKCNA-000098,No Decision,,,,1767889744147,1769092495540,0,,,{0D7344E8-BECA-4026-8367-46E9E876DBC5},39898c0b-407c-480f-bb65-74c570089d18,Type 5 Incident,-94.576944,35.748333
524550,42560003,,DEFAULT,1767895200000,1767895500000,wildcade,32,32,NMSFC,,,,,,,,,,Human,,,,,1767818845000,,1767898800000,,,,,,,SWCC,,,,,,Tillman 26,,WF,FI,35.115765,-103.338553,,,{8DF007C7-3520-4E5C-8D9D-1759375C9BE2},,0,1,,0,,,,1,000020,wildcade,,,,Quay,NMSFC,35037,,,,State,Other,,,,,,,SW13,SF,NMN4S,US-NM,,,,,,2026-NMN4S-000020,No Decision,,,,1767896697360,1774377111570,0,,,{8DF007C7-3520-4E5C-8D9D-1759375C9BE2},b6e7d001-c369-4f36-aa68-b632c90db510,,-103.4052,34.9731
524561,38489160,,DEFAULT,1767906000000,1769099340000,wildcade,67,0.1,LALIC,,,,,,,,,,Undetermined,,,SFMU,,1767892620000,,1769099340000,,,,,P8,0806,SACC,,,,,,Pelt,,WF,FI,31.016574,-92.93517,,,{B46080B6-32CC-47F4-A886-7D33A2EBDC33},,0,1,,0,,,,1,000003,wildcade,,,,Vernon,LALIC,22115,,LAPKYQ,,DOD,Federal,,,,,,,SA19,USFS,LAKIF,US-LA,,,,,,2026-LAKIF-000003,No Decision,,,,1767898227977,1769099405390,0,,,{94CFBC53-98C1-4EA6-B307-BC31BE198935},f0938421-33e0-4bf6-ac81-676c4a8b83b1,Type 5 Incident,-92.93517,31.016574
524572,38489172,,DEFAULT,1769018400000,1769018400000,wildcade,146.7,146.7,ARAOC,,,,,,,,,,Undetermined,,,SFMS,,1767825000000,,1769018400000,,,,,PA,1542,SACC,,,,,,FOX BRANCH,,WF,FI,34.224803,-97.562675,,,{4B8F70C8-55E7-4986-A781-3718D9331058},,0,1,,0,,,,1,000101,wildcade,,,,Jefferson,ARAOC,40067,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,,,,2026-OKCHA-000101,No Decision,,,,1767900902203,1769092629500,0,,,{E467580E-A111-4A75-BE95-E500D9A665AD},fa840ab4-0d02-4d16-9828-963f509d318d,Type 5 Incident,-97.562675,34.224803
524588,38489188,,DEFAULT,1767972302000,1767972310000,firesponse,40,40,KYKIC,,,,,,,,,,Undetermined,,,,,1767900960000,Type 5 Incident,,,,,,,,SACC,,,,,,Bailey Hollow,,WF,FI,36.89563289,-83.92469466,,,{E733C188-B40A-423A-8615-8C90067F8AFE},,0,,,0,,,0,1,261210145,firesponse,100,,,Knox,KYKIC,21121,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,TL2,Tall Grass (2.5 feet),,,2026-KYKYS-261210145,No Decision,,,,1767906899967,1768409036070,0,,,{18F21DCA-F468-45D7-B4D5-C1CA3AAABA18},76074a56-8f62-4e1c-855a-f50e49855897,Type 5 Incident,-83.92605,36.89467
524634,38489233,,DEFAULT,1768168708000,1768168721000,firesponse,377,377,KYKIC,12000,,,,,Minimal,,Flanking,Backing,Undetermined,,,,,1767919980000,Type 5 Incident,,0,100,0,0,,,SACC,1768166799000,1768050000000,1768165200000,F,Type 5 IC,Clay Fork Road-Martin County,"3 Miles NE from Inez, KY",WF,FI,37.8726822,-82.4728431,,,{9CD068F8-D577-4FB4-8AE3-07C94010A685},,0,,,0,,,0,1,261590153,firesponse,100,100,,Martin,KYKIC,21159,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,Timber (Litter and Understory),Light Logging Slash,29,2026-KYKYS-261590153,No Decision,,,,1767926911760,1768392911473,0,,,{03D19767-F410-4545-BBA2-19EA546A76EC},b4b086bf-48a0-4061-bf71-7dfd8dd5320f,Type 5 Incident,-82.4728431,37.8726822
524635,38489234,,DEFAULT,1768243351000,1768249251000,firesponse,85,85,KYKIC,3500,,,,,Minimal,,Flanking,,Human,,,,,1767922140000,Type 5 Incident,,0,100,0,0,,,SACC,1768256072000,1768050000000,1768248000000,F,Type 5 IC,Brushy Branch,"5 Miles W from Elkhorn City, KY",WF,FI,37.2927191,-82.447575,,,{EB3FC07A-52EE-4095-92AE-282CA18E9DB2},,0,,,0,,,0,1,261950154,firesponse,100,100,Elkhorn City,Pike,KYKIC,21195,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,SB3,Hardwood Litter,,6,2026-KYKYS-261950154,No Decision,,,,1767929326007,1768581727100,0,,,{0247DA15-2F39-4842-A4E1-8AAC25E093CF},785dee0e-67b5-486a-84bb-815884b0772e,Type 5 Incident,-82.45039517,37.2969825
524636,38489235,,DEFAULT,1767997708000,1768230976000,firesponse,86,86,KYKIC,2500,,,,,Minimal,,Flanking,,Human,Other causes,Structure,,,1767899760000,Type 5 Incident,,0,100,0,0,,,SACC,1768256463000,1768050000000,1768248000000,F,Type 5 IC,Left Fork Blackberry,"17 Miles E from Pikeville, KY",WF,FI,37.5251575,-82.2159728,,,{7DAC0554-8D9F-456C-966E-8346F1EA98D6},,0,,,0,,,0,1,261950143,ics209,100,100,,Pike,KYKIC,21195,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,SB3,Hardwood Litter,,5,2026-KYKYS-261950143,No Decision,,,,1767930062517,1768256463290,0,,,{4CDE664D-F98F-4E73-8BD3-9E5BD37ACC5B},988fc1cd-bea6-4a64-913f-fa24fb7fe864,Type 5 Incident,-82.2159728,37.5251575
524641,38489240,,DEFAULT,1767972210000,1767978084000,firesponse,80,80,KYKIC,,,,,,,,,,Undetermined,,,,,1767929520000,Type 5 Incident,,,,,,,,SACC,,,,,,Arkle Road,,WF,FI,36.918204,-83.96280885,,,{64E8240B-0C39-4664-8FE5-CE213A507C96},,0,,,0,,,0,1,261210155,firesponse,100,,,Knox,KYKIC,21121,DVF,KYKYS,,Private,Private,,,,,,,SA27,DVF,KYKYS,US-KY,,,,,,2026-KYKYS-261210155,No Decision,,,,1767931918203,1768409034247,0,,,{44B1286D-2936-4A0E-8046-FE2DDC82D86B},42fd21ed-e803-4471-b9d6-b0998e8cf3e2,Type 5 Incident,-83.9624,36.9184
524665,38489264,,DEFAULT,1768399200000,1769968800000,wildcade,688.7,688,ARAOC,17000,,,,,Minimal,,Backing,Flanking,Undetermined,,,SFMX,,1767843000000,,1769968800000,0,100,0,0,PA,1542,SACC,1768401300000,1768244400000,1768399200000,F,Type 4 IC,MIDNIGHT,"3 Miles E from Willford, OK",WF,FI,34.339722,-97.223333,,,{9ECA397D-CA0B-4F54-9E32-F2BF313E75F8},,0,1,,0,,,0,1,000104,wildcade,100,100,,Carter,ARAOC,40019,,,,Private,Private,,,,,,,SA03,BIA,OKCHA,US-OK,,,Tall Grass (2.5 feet),Hardwood Litter,,2026-OKCHA-000104,No Decision,,,,1767970155207,1770044245697,0,,,{C6CA8637-91BB-4C25-84F1-7CE1617C5B5B},0263def3-7c44-4b4b-878b-425330c77353,Type 4 Incident,-97.223333,34.339722
524668,38489267,,DEFAULT,1768068600000,1768334940000,wildcade,41,0.1,KYKIC,,,,,,,,,,Undetermined,,,SFPU,,1767964721000,,1768335000000,,,,,P8,0802,SACC,,,,,,STR - Marsh Creek,,WF,FI,36.741823,-84.360582,,,{E56F42A7-FB0D-4AA2-8498-ACBDA29E502A},,0,1,,0,,,,1,260019,wildcade,,,,McCreary,KYKIC,21147,USFS,KYDBF,,USFS,Federal,,,,,,,SA27,USFS,KYDBF,US-KY,,,,,,2026-KYDBF-260019,No Decision,,,,1767970789613,1772029337587,0,,,{4ADA6FFA-8EF7-452A-AFF5-F0DD021B9F4A},253d2e48-92ab-4680-b671-82d042946e0a,,-84.371,36.746
524671,38489270,,DEFAULT,1767910320000,1769018400000,wildcade,19.1,19.1,ARAOC,,,,,,,,,,Undetermined,,,SFN3,,1767897780000,,1769018400000,,,,,PA,1542,SACC,,,,,,HALF,,WF,FI,35.186944,-95.935,,,{D7148CF6-09E8-4C83-9F81-36B6ED71CAFA},,0,1,,0,,,,1,000105,wildcade,,,,McIntosh,ARAOC,40091,,,,Private,Private,,,,,,,SA17A,BIA,OKOMA,US-OK,,,,,,2026-OKOMA-000105,No Decision,,,,1767972837017,1769092703387,0,,,{45AE81E6-70E4-4962-ACAE-9526BDD1AE93},d93c954c-5f95-42f4-ac5d-9557c9bd00aa,Type 5 Incident,-95.935,35.186944
